movie_id,title,genres_str,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
467,Rudy,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,Short Cuts,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,Tombstone,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470,Courage Under Fire,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
471,Dragonheart,"Action,Adventure,Fantasy",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472,James and the Giant Peach,"Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Sci-Fi,War",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
474,Trainspotting,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
475,"First Wives Club, The",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Matilda,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,"Philadelphia Story, The","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
478,Vertigo,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
479,North by Northwest,"Comedy,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,"Apartment, The","Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
481,Some Like It Hot,"Comedy,Crime",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
482,Casablanca,"Drama,Romance,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
483,"Maltese Falcon, The","Film-Noir,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
484,My Fair Lady,"Musical,Romance",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
485,Sabrina,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
486,Roman Holiday,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
487,Sunset Blvd.,Film-Noir,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
488,Notorious,"Film-Noir,Romance,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
489,To Catch a Thief,"Comedy,Romance,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
490,"Adventures of Robin Hood, The","Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,East of Eden,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
492,"Thin Man, The",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
493,His Girl Friday,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Around the World in 80 Days,"Adventure,Comedy",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,It's a Wonderful Life,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496,Bringing Up Baby,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,"African Queen, The","Action,Adventure,Romance,War",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
498,Cat on a Hot Tin Roof,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
499,Fly Away Home,"Adventure,Children's",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,Dumbo,"Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
501,Bananas,"Comedy,War",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
502,"Candidate, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
503,Bonnie and Clyde,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
504,Dial M for Murder,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
505,Rebel Without a Cause,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
506,"Streetcar Named Desire, A",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,"People vs. Larry Flynt, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,My Left Foot,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,"Magnificent Seven, The","Action,Drama,Western",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
510,Lawrence of Arabia,"Adventure,War",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
511,Wings of Desire,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
512,"Third Man, The","Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
513,Annie Hall,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
514,"Boot, Das","Action,Drama,War",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
515,Local Hero,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Manhattan,"Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
517,Miller's Crossing,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
518,"Treasure of the Sierra Madre, The",Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,"Great Escape, The","Adventure,War",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,"Deer Hunter, The","Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
521,Down by Law,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
522,Cool Hand Luke,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,"Great Dictator, The",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
524,"Big Sleep, The","Film-Noir,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
525,Ben-Hur,"Action,Adventure,Drama",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,Gandhi,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,"Killing Fields, The","Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
528,My Life as a Dog (Mitt liv som hund),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
529,"Man Who Would Be King, The",Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Shine,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
531,Kama Sutra: A Tale of Love,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
532,"Daytrippers, The",Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,Traveller,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
534,Addicted to Love,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
535,Ponette,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
536,My Own Private Idaho,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,Anastasia,"Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
538,Mouse Hunt,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Money Train,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Mortal Kombat,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Pocahontas,"Animation,Children's,Musical,Romance",0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
542,"Misérables, Les","Drama,Musical",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
543,Things to Do in Denver when You're Dead,"Crime,Drama,Romance",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
544,Vampire in Brooklyn,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
545,Broken Arrow,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,"Young Poisoner's Handbook, The",Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
547,"NeverEnding Story III, The","Children's,Fantasy",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
548,Rob Roy,"Drama,Romance,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
549,Die Hard: With a Vengeance,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
550,Lord of Illusions,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
551,Species,Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
552,"Walk in the Clouds, A","Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
553,Waterworld,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,White Man's Burden,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
555,Wild Bill,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
556,Farinelli: il castrato,"Drama,Musical",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
557,Heavenly Creatures,"Drama,Fantasy,Thriller",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
558,Interview with the Vampire,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
559,"Kid in King Arthur's Court, A","Adventure,Children's,Comedy,Fantasy,Romance,Sci-Fi",0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
560,Mary Shelley's Frankenstein,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
561,"Quick and the Dead, The","Action,Adventure,Western",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
562,Stephen King's The Langoliers,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
563,Tales from the Hood,"Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
564,Village of the Damned,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
565,Clear and Present Danger,"Action,Adventure,Thriller",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
566,Wes Craven's New Nightmare,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
567,Speed,"Action,Romance,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
568,Wolf,"Drama,Horror",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
569,Wyatt Earp,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
570,Another Stakeout,"Comedy,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
571,Blown Away,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,Body Snatchers,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
573,Boxing Helena,"Mystery,Romance,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
574,City Slickers II: The Legend of Curly's Gold,"Comedy,Western",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
575,Cliffhanger,"Action,Adventure,Crime",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
576,Coneheads,"Comedy,Sci-Fi",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
577,Demolition Man,"Action,Sci-Fi",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
578,Fatal Instinct,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,"Englishman Who Went Up a Hill, But Came Down a Mountain, The","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
580,Kalifornia,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
581,"Piano, The","Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
582,Romeo Is Bleeding,"Crime,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
583,"Secret Garden, The","Children's,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
584,Son in Law,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Terminal Velocity,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,"Hour of the Pig, The","Drama,Mystery",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
587,Beauty and the Beast,"Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
588,"Wild Bunch, The",Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,Hellraiser: Bloodline,"Action,Horror,Sci-Fi",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
590,Primal Fear,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
591,True Crime,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
592,Stalingrad,War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
593,Heavy,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
594,"Fan, The",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
595,"Hunchback of Notre Dame, The","Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
596,Eraser,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
597,"Big Squeeze, The","Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
598,Police Story 4: Project S (Chao ji ji hua),Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Daniel Defoe's Robinson Crusoe,Children's,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,For Whom the Bell Tolls,"Adventure,War",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601,"American in Paris, An","Musical,Romance",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
602,Rear Window,"Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
603,It Happened One Night,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Meet Me in St. Louis,Musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
605,All About Eve,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
606,Rebecca,"Romance,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
607,Spellbound,"Mystery,Romance,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
608,Father of the Bride,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
609,Gigi,Musical,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610,Laura,"Crime,Film-Noir,Mystery",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
611,Lost Horizon,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
612,My Man Godfrey,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
613,Giant,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
614,"39 Steps, The",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
615,Night of the Living Dead,"Horror,Sci-Fi",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
616,"Blue Angel, The (Blaue Engel, Der)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,Picnic,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Extreme Measures,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
619,"Chamber, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,"Davy Crockett, King of the Wild Frontier",Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621,Swiss Family Robinson,"Adventure,Children's",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,Angels in the Outfield,"Children's,Comedy",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
623,"Three Caballeros, The","Animation,Children's,Musical",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,"Sword in the Stone, The","Animation,Children's",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,So Dear to My Heart,"Children's,Drama",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
626,Robin Hood: Prince of Thieves,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Sleepers,"Crime,Drama",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
628,Victor/Victoria,"Comedy,Musical",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
629,"Great Race, The","Comedy,Musical",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,"Crying Game, The","Action,Drama,Romance,War",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
631,Sophie's Choice,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
632,"Christmas Carol, A",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,Microcosmos: Le peuple de l'herbe,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
634,"Fog, The",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,Escape from New York,"Action,Adventure,Sci-Fi,Thriller",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
636,"Howling, The","Comedy,Horror",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
637,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
638,"Tin Drum, The (Blechtrommel, Die)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,"Cook the Thief His Wife & Her Lover, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,Paths of Glory,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
641,"Grifters, The","Crime,Drama,Film-Noir",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
642,The Innocent,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
643,"Thin Blue Line, The",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
644,Paris Is Burning,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,Once Upon a Time in the West,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646,Ran,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
647,"Quiet Man, The","Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
648,Once Upon a Time in America,"Crime,Drama,Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
649,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650,Glory,"Action,Drama,War",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
651,Rosencrantz and Guildenstern Are Dead,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
652,Touch of Evil,"Crime,Film-Noir,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
653,Chinatown,"Film-Noir,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
654,Stand by Me,"Adventure,Comedy,Drama",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
655,M,"Crime,Film-Noir,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
656,"Manchurian Candidate, The","Film-Noir,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
657,Pump Up the Volume,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,Arsenic and Old Lace,"Comedy,Mystery,Thriller",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
659,Fried Green Tomatoes,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
660,High Noon,Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
661,Somewhere in Time,"Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
662,Being There,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
663,"Paris, Texas",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
664,Alien 3,"Action,Horror,Sci-Fi,Thriller",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
665,Blood For Dracula (Andy Warhol's Dracula),Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
666,Audrey Rose,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,Blood Beach,"Action,Horror",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,Body Parts,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Body Snatchers,"Horror,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
670,Bride of Frankenstein,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
671,Candyman,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,Cape Fear,"Film-Noir,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
673,Cat People,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
674,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,"Crucible, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
676,Fire on the Mountain,Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
677,Volcano,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
678,Conan the Barbarian,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Kull the Conqueror,"Action,Adventure",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Wishmaster,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
681,I Know What You Did Last Summer,"Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
682,Rocket Man,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,In the Line of Fire,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
684,Executive Decision,"Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,"Perfect World, A","Action,Drama",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
686,McHale's Navy,"Comedy,War",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
687,Leave It to Beaver,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688,"Jackal, The","Action,Thriller",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
689,Seven Years in Tibet,"Drama,War",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
690,Dark City,"Film-Noir,Sci-Fi,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
691,"American President, The","Comedy,Drama,Romance",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
692,Casino,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,Persuasion,Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
694,Kicking and Screaming,"Comedy,Drama",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
695,City Hall,"Drama,Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
696,"Basketball Diaries, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,"Browning Version, The",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,Little Women,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,Miami Rhapsody,Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
700,"Wonderful, Horrible Life of Leni Riefenstahl, The",Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
701,Barcelona,"Comedy,Romance",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
702,Widows' Peak,Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
703,"House of the Spirits, The","Drama,Romance",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
704,Singin' in the Rain,"Musical,Romance",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
705,Bad Moon,Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
