user_id,gender,age_group,occ_administrator,occ_artist,occ_doctor,occ_educator,occ_engineer,occ_entertainment,occ_executive,occ_healthcare,occ_homemaker,occ_lawyer,occ_librarian,occ_marketing,occ_none,occ_other,occ_programmer,occ_retired,occ_salesman,occ_scientist,occ_student,occ_technician,occ_writer,pref_unknown,pref_Action,pref_Adventure,pref_Animation,pref_Children's,pref_Comedy,pref_Crime,pref_Documentary,pref_Drama,pref_Fantasy,pref_Film-Noir,pref_Horror,pref_Musical,pref_Mystery,pref_Romance,pref_Sci-Fi,pref_Thriller,pref_War,pref_Western
218,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.23,0.06,0.06,0.06,0.27,0.0,0.0,0.61,0.0,0.0,0.05,0.06,0.05,0.18,0.16,0.19,0.12,0.0
219,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.14,0.0,0.0,0.0,0.24,0.04,0.0,0.43,0.0,0.0,0.14,0.1,0.08,0.2,0.16,0.34,0.06,0.0
220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.37,0.17,0.01,0.03,0.31,0.17,0.02,0.35,0.0,0.0,0.02,0.02,0.02,0.16,0.15,0.27,0.07,0.01
221,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.32,0.16,0.04,0.08,0.3,0.09,0.0,0.37,0.02,0.01,0.06,0.05,0.04,0.17,0.15,0.23,0.08,0.02
222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.11,0.09,0.16,0.43,0.05,0.0,0.26,0.03,0.0,0.03,0.08,0.05,0.25,0.06,0.27,0.06,0.01
223,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21,0.1,0.0,0.01,0.13,0.06,0.0,0.75,0.01,0.0,0.01,0.0,0.05,0.26,0.05,0.21,0.11,0.04
224,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17,0.07,0.04,0.04,0.25,0.08,0.0,0.55,0.0,0.0,0.0,0.14,0.07,0.24,0.04,0.2,0.13,0.04
225,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.15,0.08,0.07,0.02,0.23,0.08,0.02,0.54,0.0,0.03,0.0,0.03,0.06,0.11,0.19,0.23,0.1,0.04
226,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14,0.04,0.0,0.0,0.28,0.16,0.0,0.56,0.02,0.01,0.01,0.02,0.06,0.18,0.08,0.2,0.04,0.0
227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.14,0.14,0.0,0.08,0.12,0.05,0.0,0.79,0.0,0.0,0.06,0.0,0.02,0.23,0.05,0.12,0.21,0.0
228,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.01,0.0,0.0,0.11,0.1,0.0,0.65,0.0,0.06,0.05,0.0,0.12,0.24,0.05,0.41,0.09,0.0
229,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.19,0.09,0.19,0.22,0.04,0.0,0.4,0.03,0.02,0.03,0.14,0.03,0.21,0.11,0.17,0.13,0.04
230,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.48,0.29,0.04,0.05,0.17,0.04,0.0,0.43,0.0,0.0,0.0,0.05,0.05,0.32,0.21,0.19,0.22,0.0
231,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.17,0.1,0.01,0.07,0.25,0.07,0.03,0.63,0.01,0.01,0.01,0.09,0.05,0.29,0.12,0.1,0.16,0.02
232,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.1,0.06,0.12,0.23,0.1,0.02,0.59,0.01,0.01,0.02,0.07,0.03,0.19,0.06,0.1,0.15,0.04
233,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.12,0.1,0.03,0.09,0.29,0.06,0.01,0.46,0.01,0.04,0.04,0.08,0.06,0.19,0.06,0.16,0.09,0.02
234,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.1,0.01,0.02,0.33,0.04,0.01,0.52,0.0,0.0,0.01,0.04,0.04,0.24,0.13,0.12,0.19,0.01
235,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.2,0.12,0.04,0.09,0.19,0.06,0.0,0.55,0.01,0.01,0.04,0.09,0.06,0.26,0.09,0.21,0.14,0.06
236,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14,0.04,0.05,0.02,0.21,0.09,0.0,0.48,0.02,0.06,0.05,0.04,0.14,0.2,0.11,0.31,0.23,0.0
237,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.35,0.2,0.04,0.06,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.04,0.04,0.32,0.23,0.19,0.17,0.0
238,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11,0.08,0.01,0.03,0.26,0.06,0.03,0.48,0.01,0.04,0.06,0.05,0.09,0.17,0.11,0.14,0.11,0.01
239,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.02,0.0,0.0,0.19,0.13,0.0,0.36,0.0,0.06,0.2,0.04,0.1,0.2,0.07,0.46,0.13,0.0
240,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.19,0.0,0.0,0.0,0.08,0.16,0.0,0.58,0.0,0.04,0.19,0.0,0.14,0.16,0.06,0.39,0.09,0.0
241,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06,0.04,0.04,0.13,0.09,0.0,0.57,0.0,0.0,0.0,0.0,0.03,0.53,0.0,0.15,0.11,0.0
242,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07,0.05,0.01,0.07,0.33,0.03,0.01,0.73,0.01,0.0,0.01,0.0,0.02,0.3,0.02,0.04,0.11,0.01
243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.17,0.08,0.04,0.04,0.42,0.04,0.0,0.45,0.01,0.01,0.04,0.04,0.02,0.23,0.09,0.12,0.09,0.01
244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.36,0.42,0.1,0.29,0.33,0.0,0.0,0.14,0.04,0.0,0.0,0.12,0.0,0.25,0.26,0.21,0.14,0.0
245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.32,0.19,0.07,0.11,0.34,0.08,0.0,0.24,0.01,0.0,0.16,0.06,0.03,0.17,0.21,0.24,0.09,0.03
246,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.22,0.04,0.11,0.32,0.03,0.04,0.41,0.0,0.0,0.0,0.0,0.0,0.26,0.3,0.13,0.15,0.0
247,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.44,0.16,0.04,0.02,0.2,0.16,0.0,0.3,0.0,0.04,0.12,0.02,0.05,0.11,0.27,0.28,0.18,0.02
248,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.31,0.12,0.04,0.02,0.27,0.16,0.01,0.4,0.02,0.01,0.02,0.02,0.06,0.17,0.16,0.3,0.1,0.01
249,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.09,0.11,0.14,0.25,0.11,0.01,0.37,0.01,0.01,0.05,0.1,0.06,0.17,0.16,0.3,0.06,0.0
250,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.22,0.04,0.07,0.26,0.06,0.01,0.33,0.01,0.0,0.05,0.04,0.02,0.21,0.19,0.34,0.11,0.0
251,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.05,0.05,0.14,0.1,0.04,0.82,0.0,0.0,0.0,0.0,0.05,0.33,0.04,0.18,0.05,0.0
252,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.15,0.04,0.08,0.27,0.09,0.0,0.38,0.0,0.01,0.06,0.06,0.03,0.23,0.1,0.27,0.09,0.03
253,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33,0.36,0.09,0.32,0.23,0.02,0.0,0.34,0.05,0.0,0.07,0.12,0.02,0.12,0.21,0.09,0.11,0.04
254,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.13,0.0,0.01,0.11,0.07,0.0,0.16,0.0,0.0,0.36,0.0,0.09,0.06,0.15,0.46,0.05,0.0
255,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.35,0.17,0.02,0.05,0.27,0.08,0.0,0.34,0.0,0.02,0.05,0.03,0.03,0.27,0.12,0.36,0.06,0.02
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.11,0.07,0.0,0.02,0.14,0.09,0.01,0.74,0.0,0.0,0.03,0.02,0.07,0.41,0.08,0.1,0.1,0.0
257,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.37,0.03,0.0,0.03,0.15,0.06,0.0,0.52,0.0,0.0,0.01,0.02,0.06,0.41,0.02,0.43,0.16,0.0
258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.33,0.17,0.0,0.0,0.24,0.07,0.0,0.41,0.0,0.02,0.08,0.03,0.04,0.2,0.18,0.22,0.16,0.02
259,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46,0.05,0.01,0.01,0.11,0.08,0.0,0.42,0.0,0.0,0.15,0.08,0.25,0.16,0.08,0.45,0.1,0.0
260,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.31,0.06,0.02,0.17,0.4,0.0,0.0,0.32,0.05,0.0,0.04,0.02,0.06,0.14,0.0,0.34,0.12,0.0
261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.14,0.08,0.07,0.11,0.33,0.07,0.0,0.43,0.02,0.0,0.06,0.11,0.01,0.29,0.11,0.17,0.06,0.0
262,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.27,0.16,0.04,0.12,0.21,0.04,0.0,0.48,0.03,0.01,0.03,0.08,0.05,0.17,0.13,0.2,0.2,0.05
263,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.11,0.07,0.01,0.0,0.53,0.08,0.02,0.32,0.01,0.03,0.17,0.04,0.04,0.18,0.09,0.14,0.03,0.0
264,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33,0.15,0.05,0.06,0.26,0.13,0.0,0.45,0.02,0.0,0.02,0.0,0.04,0.19,0.12,0.4,0.07,0.0
265,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07,0.03,0.0,0.0,0.11,0.07,0.0,0.89,0.0,0.0,0.0,0.07,0.05,0.43,0.0,0.09,0.07,0.0
266,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39,0.18,0.05,0.02,0.29,0.12,0.0,0.29,0.02,0.03,0.03,0.03,0.05,0.14,0.21,0.27,0.12,0.03
267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.34,0.17,0.06,0.06,0.35,0.09,0.0,0.26,0.01,0.03,0.07,0.05,0.06,0.14,0.16,0.26,0.08,0.04
268,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.06,0.01,0.03,0.31,0.1,0.02,0.52,0.01,0.03,0.05,0.04,0.07,0.17,0.1,0.16,0.09,0.02
269,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2,0.08,0.01,0.02,0.21,0.05,0.0,0.41,0.01,0.0,0.18,0.03,0.04,0.32,0.1,0.32,0.05,0.01
270,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.11,0.02,0.05,0.29,0.08,0.01,0.51,0.02,0.03,0.02,0.05,0.06,0.22,0.07,0.17,0.14,0.04
271,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.29,0.11,0.0,0.04,0.23,0.13,0.04,0.43,0.02,0.02,0.11,0.0,0.05,0.12,0.16,0.19,0.23,0.0
272,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.08,0.04,0.0,0.04,0.34,0.09,0.0,0.7,0.0,0.0,0.02,0.05,0.12,0.28,0.0,0.22,0.09,0.0
273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.2,0.15,0.04,0.07,0.34,0.03,0.0,0.39,0.02,0.0,0.06,0.06,0.01,0.32,0.08,0.19,0.13,0.0
274,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46,0.34,0.22,0.24,0.21,0.0,0.0,0.2,0.02,0.01,0.04,0.18,0.03,0.09,0.28,0.21,0.11,0.02
275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.29,0.14,0.05,0.08,0.3,0.11,0.01,0.35,0.02,0.01,0.09,0.05,0.05,0.13,0.16,0.26,0.06,0.02
276,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.19,0.13,0.03,0.05,0.23,0.19,0.0,0.56,0.01,0.02,0.0,0.01,0.07,0.26,0.11,0.23,0.08,0.0
277,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.29,0.05,0.04,0.04,0.2,0.03,0.0,0.56,0.0,0.08,0.05,0.04,0.13,0.24,0.03,0.34,0.18,0.0
278,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.29,0.15,0.05,0.07,0.51,0.06,0.0,0.21,0.01,0.01,0.04,0.04,0.03,0.13,0.13,0.15,0.05,0.02
279,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.13,0.05,0.13,0.33,0.07,0.0,0.35,0.02,0.01,0.04,0.06,0.03,0.21,0.11,0.21,0.08,0.01
280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.22,0.2,0.07,0.18,0.17,0.05,0.0,0.24,0.01,0.0,0.08,0.11,0.13,0.13,0.08,0.4,0.13,0.0
281,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.27,0.13,0.0,0.0,0.19,0.17,0.0,0.34,0.0,0.06,0.14,0.05,0.21,0.1,0.19,0.34,0.06,0.0
282,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.16,0.14,0.11,0.16,0.7,0.08,0.0,0.15,0.02,0.0,0.03,0.18,0.03,0.23,0.08,0.07,0.04,0.02
283,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,0.04,0.0,0.05,0.19,0.13,0.0,0.6,0.0,0.02,0.04,0.04,0.16,0.25,0.04,0.26,0.06,0.0
284,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.17,0.07,0.04,0.08,0.28,0.18,0.0,0.42,0.0,0.04,0.13,0.06,0.13,0.22,0.11,0.33,0.06,0.0
285,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.18,0.13,0.06,0.1,0.45,0.08,0.01,0.35,0.02,0.01,0.06,0.08,0.03,0.22,0.11,0.14,0.04,0.01
286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.32,0.13,0.04,0.03,0.35,0.17,0.0,0.38,0.0,0.0,0.07,0.0,0.05,0.17,0.16,0.29,0.07,0.0
287,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.21,0.11,0.0,0.01,0.15,0.1,0.01,0.66,0.0,0.0,0.03,0.03,0.0,0.16,0.06,0.1,0.28,0.04
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.51,0.27,0.05,0.1,0.2,0.06,0.0,0.29,0.0,0.0,0.0,0.03,0.03,0.11,0.15,0.27,0.09,0.0
289,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36,0.28,0.1,0.19,0.31,0.02,0.0,0.29,0.05,0.01,0.02,0.12,0.03,0.18,0.23,0.17,0.16,0.01
290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.26,0.12,0.06,0.08,0.3,0.1,0.0,0.32,0.02,0.01,0.09,0.04,0.03,0.13,0.11,0.31,0.05,0.02
291,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.29,0.15,0.02,0.04,0.18,0.1,0.03,0.4,0.02,0.06,0.03,0.05,0.1,0.17,0.15,0.3,0.12,0.03
292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.22,0.1,0.03,0.05,0.27,0.11,0.0,0.45,0.01,0.03,0.05,0.06,0.05,0.18,0.12,0.24,0.09,0.03
293,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.38,0.17,0.02,0.04,0.28,0.14,0.0,0.28,0.01,0.01,0.06,0.02,0.1,0.18,0.16,0.34,0.11,0.01
294,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23,0.18,0.05,0.13,0.34,0.04,0.01,0.4,0.02,0.01,0.03,0.12,0.03,0.26,0.11,0.09,0.09,0.03
295,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18,0.08,0.02,0.02,0.25,0.11,0.02,0.57,0.0,0.02,0.0,0.03,0.05,0.22,0.12,0.15,0.11,0.02
296,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24,0.11,0.04,0.06,0.31,0.11,0.01,0.38,0.0,0.01,0.06,0.05,0.05,0.21,0.11,0.27,0.11,0.02
297,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21,0.17,0.09,0.18,0.3,0.04,0.01,0.41,0.03,0.01,0.03,0.11,0.04,0.2,0.09,0.15,0.18,0.02
298,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,0.07,0.05,0.05,0.37,0.07,0.04,0.46,0.01,0.02,0.03,0.07,0.04,0.26,0.1,0.15,0.08,0.01
299,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.39,0.05,0.0,0.09,0.63,0.04,0.0,0.15,0.0,0.0,0.05,0.0,0.09,0.16,0.07,0.25,0.03,0.0
300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.36,0.19,0.05,0.08,0.34,0.08,0.0,0.3,0.01,0.01,0.05,0.07,0.02,0.15,0.17,0.22,0.11,0.03
301,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41,0.22,0.0,0.0,0.14,0.16,0.0,0.27,0.0,0.04,0.08,0.06,0.24,0.12,0.24,0.47,0.16,0.0
302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.24,0.12,0.04,0.07,0.38,0.08,0.01,0.34,0.01,0.02,0.06,0.07,0.04,0.19,0.12,0.21,0.06,0.02
303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.35,0.05,0.0,0.05,0.25,0.0,0.0,0.28,0.0,0.0,0.16,0.0,0.11,0.33,0.14,0.4,0.09,0.0
304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.17,0.11,0.03,0.03,0.32,0.07,0.01,0.53,0.01,0.02,0.02,0.06,0.05,0.22,0.11,0.17,0.11,0.01
305,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.07,0.03,0.0,0.0,0.51,0.03,0.0,0.53,0.0,0.0,0.0,0.06,0.0,0.26,0.08,0.04,0.1,0.0
306,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.33,0.28,0.09,0.09,0.34,0.05,0.02,0.31,0.03,0.01,0.03,0.12,0.02,0.2,0.3,0.11,0.12,0.0
307,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.18,0.1,0.03,0.06,0.33,0.1,0.01,0.4,0.02,0.04,0.07,0.07,0.05,0.16,0.1,0.21,0.08,0.02
308,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.33,0.11,0.04,0.09,0.2,0.06,0.0,0.4,0.0,0.0,0.0,0.1,0.14,0.2,0.07,0.31,0.23,0.0
309,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.32,0.0,0.07,0.3,0.05,0.12,0.27,0.01,0.0,0.0,0.0,0.0,0.36,0.26,0.04,0.11,0.0
310,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.25,0.16,0.04,0.09,0.25,0.07,0.01,0.45,0.02,0.01,0.04,0.05,0.04,0.22,0.11,0.17,0.1,0.04
311,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.13,0.11,0.05,0.05,0.25,0.04,0.02,0.43,0.0,0.06,0.04,0.09,0.08,0.22,0.09,0.17,0.14,0.03
312,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.26,0.15,0.08,0.14,0.25,0.07,0.0,0.33,0.01,0.05,0.06,0.08,0.07,0.16,0.13,0.24,0.13,0.04
313,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.14,0.09,0.06,0.16,0.43,0.06,0.0,0.38,0.02,0.0,0.03,0.06,0.02,0.24,0.04,0.17,0.02,0.01
314,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16,0.06,0.0,0.01,0.32,0.18,0.05,0.44,0.0,0.07,0.04,0.03,0.09,0.12,0.09,0.29,0.12,0.01
315,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.12,0.09,0.01,0.04,0.1,0.04,0.02,0.81,0.0,0.01,0.02,0.03,0.02,0.34,0.02,0.11,0.21,0.03
316,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.53,0.14,0.0,0.0,0.08,0.05,0.0,0.26,0.0,0.05,0.09,0.0,0.21,0.26,0.19,0.67,0.17,0.0
317,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.12,0.08,0.01,0.09,0.47,0.1,0.0,0.47,0.02,0.01,0.01,0.09,0.04,0.22,0.05,0.07,0.08,0.01
318,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.28,0.04,0.0,0.06,0.18,0.19,0.0,0.38,0.0,0.05,0.09,0.0,0.22,0.2,0.04,0.45,0.06,0.0
319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.49,0.21,0.06,0.06,0.28,0.1,0.0,0.17,0.02,0.01,0.09,0.03,0.03,0.2,0.2,0.34,0.07,0.06
320,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12,0.1,0.01,0.04,0.22,0.06,0.02,0.58,0.0,0.04,0.0,0.06,0.11,0.27,0.05,0.11,0.15,0.02
321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.16,0.05,0.01,0.01,0.11,0.2,0.04,0.48,0.0,0.12,0.04,0.0,0.15,0.23,0.08,0.35,0.15,0.0
322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.25,0.11,0.01,0.03,0.21,0.15,0.01,0.55,0.0,0.0,0.01,0.04,0.06,0.19,0.12,0.28,0.15,0.02
323,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.21,0.06,0.03,0.06,0.24,0.12,0.0,0.46,0.02,0.0,0.05,0.03,0.08,0.26,0.11,0.29,0.08,0.0
324,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.17,0.13,0.06,0.07,0.28,0.06,0.01,0.45,0.01,0.04,0.05,0.08,0.07,0.15,0.14,0.13,0.18,0.02
325,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.19,0.02,0.06,0.25,0.03,0.01,0.31,0.01,0.04,0.13,0.04,0.07,0.16,0.16,0.18,0.13,0.03
326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.21,0.09,0.02,0.04,0.35,0.08,0.03,0.43,0.01,0.01,0.05,0.04,0.05,0.2,0.1,0.18,0.08,0.01
327,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.35,0.14,0.01,0.03,0.15,0.1,0.0,0.5,0.01,0.02,0.05,0.03,0.05,0.17,0.12,0.3,0.17,0.05
