movie_id,title,genres,actors,directors,keywords,rating,vote_count,popularity,release_date,runtime,original_language,spoken_languages,budget,revenue,overview
10314,She's All That,"['Comedy', 'Romance']","[{'id': 33260, 'name': 'Freddie Prinze Jr.', 'character': 'Zach Siler', 'order': 0}, {'id': 38581, 'name': 'Rachael Leigh Cook', 'character': 'Laney Boggs', 'order': 1}, {'id': 26457, 'name': 'Matthew Lillard', 'character': 'Brock Hudson', 'order': 2}, {'id': 8167, 'name': 'Paul Walker', 'character': 'Dean Sampson', 'order': 3}, {'id': 58006, 'name': ""Jodi Lyn O'Keefe"", 'character': 'Taylor Vaughan', 'order': 4}]","[{'id': 64815, 'name': 'Robert Iscove'}]","['tv star', 'jeep', 'volleyball', 'misfit', 'teen angst', 'house party', 'teen movie', 'teenager', 'avant-garde', 'popularity']",5.7,418,8.9876,1999-01-29,95.0,en,['en'],10000000,103166989,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen."
663,Saw IV,"['Horror', 'Thriller', 'Crime']","[{'id': 2144, 'name': 'Tobin Bell', 'character': 'Jigsaw/John', 'order': 0}, {'id': 50020, 'name': 'Scott Patterson', 'character': 'Agent Strahm', 'order': 1}, {'id': 36055, 'name': 'Costas Mandylor', 'character': 'Hoffman', 'order': 2}, {'id': 22434, 'name': 'Betsy Russell', 'character': 'Jill', 'order': 3}, {'id': 2687, 'name': 'Lyriq Bent', 'character': 'Rigg', 'order': 4}]","[{'id': 2675, 'name': 'Darren Lynn Bousman'}]","['ice', 'victim', 'pain', 'games', 'psychopath', 'blood', 'electric chair', 'doctor', 'torture', 'violence']",5.9,903,29.244768,2007-10-25,93.0,en,['en'],10000000,139352633,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences."
11804,White Noise,"['Drama', 'Horror', 'Thriller']","[{'id': 2232, 'name': 'Michael Keaton', 'character': 'Jonathan Rivers', 'order': 0}, {'id': 54634, 'name': 'Chandra West', 'character': 'Anna Rivers', 'order': 1}, {'id': 13549, 'name': 'Deborah Kara Unger', 'character': 'Sarah Tate', 'order': 2}, {'id': 3547, 'name': 'Ian McNeice', 'character': 'Raymond Price', 'order': 3}, {'id': 42710, 'name': 'Keegan Connor Tracy', 'character': 'Mirabelle Keegan', 'order': 4}]","[{'id': 61357, 'name': 'Geoffrey Sax'}]","['wheelchair', 'time', 'voice', 'inspector', 'supernatural', 'loss', 'remote control', 'lifting person in air', 'paranormal phenomena', 'death']",5.6,261,14.447723,2005-01-07,101.0,en,['en'],10000000,91196419,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions."
16781,Madea's Family Reunion,"['Drama', 'Comedy', 'Romance']","[{'id': 80602, 'name': 'Tyler Perry', 'character': 'Madea / Brian / Joe', 'order': 0}, {'id': 56871, 'name': 'Blair Underwood', 'character': 'Carlos', 'order': 1}, {'id': 16217, 'name': 'Lynn Whitfield', 'character': 'Victoria', 'order': 2}, {'id': 80758, 'name': 'Boris Kodjoe', 'character': 'Frankie', 'order': 3}, {'id': 80759, 'name': 'Lisa Arrindell', 'character': 'Vanessa', 'order': 4}]","[{'id': 80602, 'name': 'Tyler Perry'}]","['spanking', 'based on play']",6.0,77,5.882208,2006-02-24,110.0,en,"['en', 'es']",6000000,57231524,"Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion."
11873,The Color of Money,['Drama'],"[{'id': 3636, 'name': 'Paul Newman', 'character': 'Fast Eddie Felson', 'order': 0}, {'id': 500, 'name': 'Tom Cruise', 'character': 'Vincent Lauria', 'order': 1}, {'id': 1161, 'name': 'Mary Elizabeth Mastrantonio', 'character': 'Carmen', 'order': 2}, {'id': 4160, 'name': 'Helen Shaver', 'character': 'Janelle', 'order': 3}, {'id': 1241, 'name': 'John Turturro', 'character': 'Julian', 'order': 4}]","[{'id': 1032, 'name': 'Martin Scorsese'}]","['bar', 'billard', 'talent', 'hustler', 'sport']",6.7,291,17.3393,1986-10-07,119.0,en,"['en', 'es']",13800000,52293982,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent."
9289,The Longest Day,"['Action', 'Drama', 'History', 'War']","[{'id': 11998, 'name': 'Eddie Albert', 'character': 'Col. Thompson', 'order': 0}, {'id': 77260, 'name': 'Paul Anka', 'character': 'U.S. Army Ranger', 'order': 1}, {'id': 25154, 'name': 'Arletty', 'character': 'Madame Barrault', 'order': 2}, {'id': 25155, 'name': 'Jean-Louis Barrault', 'character': 'Father Louis Roulland', 'order': 3}, {'id': 6679, 'name': 'Richard Beymer', 'character': 'Pvt. Dutch Schultz', 'order': 4}]","[{'id': 9894, 'name': 'Bernhard Wicki'}, {'id': 35318, 'name': 'Ken Annakin'}, {'id': 57142, 'name': 'Andrew Marton'}]","['world war ii', 'normandy', 'allied', 'widerstand', 'steel helmet', 'soldier']",7.2,234,19.524972,1962-09-25,178.0,en,"['en', 'fr', 'de']",10000000,50100000,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day"""
10414,The Mighty Ducks,"['Comedy', 'Family']","[{'id': 2880, 'name': 'Emilio Estevez', 'character': 'Gordon Bombay', 'order': 0}, {'id': 14324, 'name': 'Joss Ackland', 'character': 'Hans', 'order': 1}, {'id': 65019, 'name': 'Lane Smith', 'character': 'Coach Jack Reilly', 'order': 2}, {'id': 65038, 'name': 'Heidi Kling', 'character': 'Casey Conway', 'order': 3}, {'id': 14792, 'name': 'Josef Sommer', 'character': 'Mr. Gerald Ducksworth', 'order': 4}]","[{'id': 18356, 'name': 'Stephen Herek'}]","['sports team', 'sport', 'ice hockey', 'hockey game', 'winning', 'feel-good ending', 'the big game']",6.4,198,8.932837,1992-10-01,101.0,en,['en'],10000000,50752337,"After reckless young lawyer Gordon Bombay gets arrested for drunk driving, he must coach a kids hockey team for his community service. Gordon has experience on the ice, but isn't eager to return to hockey, a point hit home by his tense dealings with his own former coach, Jack Reilly. The reluctant Gordon eventually grows to appreciate his team, which includes promising young Charlie Conway, and leads them to take on Reilly's tough players."
1970,The Grudge,"['Horror', 'Mystery', 'Thriller']","[{'id': 11863, 'name': 'Sarah Michelle Gellar', 'character': 'Karen Davis', 'order': 0}, {'id': 20386, 'name': 'Jason Behr', 'character': 'Doug', 'order': 1}, {'id': 20387, 'name': 'Clea DuVall', 'character': 'Jennifer Williams', 'order': 2}, {'id': 8984, 'name': 'Bill Pullman', 'character': 'Peter Kirk', 'order': 3}, {'id': 15338, 'name': 'William Mapother', 'character': 'Matthew Williams', 'order': 4}]","[{'id': 20310, 'name': 'Takashi Shimizu'}]","['male nudity', 'nurse', 'japanese', 'house', 'remake', 'curse', 'old woman', 'catatonia', 'ghost child', 'remake of japanese film']",5.8,865,35.695442,2004-10-22,92.0,en,"['en', 'ja']",10000000,183474602,"American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim."
9614,Happy Gilmore,['Comedy'],"[{'id': 19292, 'name': 'Adam Sandler', 'character': 'Happy Gilmore', 'order': 0}, {'id': 7399, 'name': 'Ben Stiller', 'character': 'Hal L. - Orderly in Nursing Home (uncredited)', 'order': 1}, {'id': 4443, 'name': 'Christopher McDonald', 'character': 'Shooter McGavin', 'order': 2}, {'id': 31171, 'name': 'Julie Bowen', 'character': 'Virginia Venit', 'order': 3}, {'id': 11794, 'name': 'Frances Bay', 'character': 'Grandma Gilmore', 'order': 4}]","[{'id': 17494, 'name': 'Dennis Dugan'}]","['loss of mother', 'loss of father', 'golf', 'sport', 'taxes']",6.5,755,26.598884,1996-02-16,92.0,en,['en'],12000000,41205099,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image."
8922,Jeepers Creepers,"['Horror', 'Thriller']","[{'id': 56356, 'name': 'Gina Philips', 'character': ""Patricia 'Trish' Jenner"", 'order': 0}, {'id': 15033, 'name': 'Justin Long', 'character': ""Darius 'Darry' Jenner"", 'order': 1}, {'id': 56357, 'name': 'Jonathan Breck', 'character': 'The Creeper', 'order': 2}, {'id': 56358, 'name': 'Patricia Belcher', 'character': 'Jezelle Gay Hartman', 'order': 3}, {'id': 39015, 'name': 'Eileen Brennan', 'character': 'The Cat Lady', 'order': 4}]","[{'id': 56349, 'name': 'Victor Salva'}]","['mass murder', 'song', 'brother', 'sister', 'aftercreditsstinger']",6.1,720,23.316208,2001-07-01,90.0,en,['en'],10000000,59217789,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit."
1648,Bill & Ted's Excellent Adventure,"['Adventure', 'Comedy', 'Science Fiction']","[{'id': 6384, 'name': 'Keanu Reeves', 'character': 'Ted Logan', 'order': 0}, {'id': 18355, 'name': 'Alex Winter', 'character': 'Bill S. Preston', 'order': 1}, {'id': 15903, 'name': 'George Carlin', 'character': 'Rufus', 'order': 2}, {'id': 2550, 'name': 'Dan Shor', 'character': 'Billy the Kid', 'order': 3}, {'id': 14801, 'name': 'Hal Landon Jr.', 'character': 'Captain Logan', 'order': 4}]","[{'id': 18356, 'name': 'Stephen Herek'}]","['jealousy', 'journey in the past', 'sigmund freud', 'time travel', 'heavy metal', 'socrates', 'billy the kid', 'school presentation', 'rhinoceros', 'phone booth']",6.7,454,25.929893,1989-02-17,90.0,en,"['en', 'fr', 'de', 'el']",10000000,40485039,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together."
17917,Oliver!,"['Drama', 'Family', 'Music']","[{'id': 41236, 'name': 'Ron Moody', 'character': 'Fagin', 'order': 0}, {'id': 129437, 'name': 'Shani Wallis', 'character': 'Nancy', 'order': 1}, {'id': 936, 'name': 'Oliver Reed', 'character': 'Bill Sikes', 'order': 2}, {'id': 125459, 'name': 'Harry Secombe', 'character': 'Bumble', 'order': 3}, {'id': 25638, 'name': 'Mark Lester', 'character': 'Oliver', 'order': 4}]","[{'id': 15378, 'name': 'Carol Reed'}]","['pickpocket', 'musical', 'victorian england', 'orphan']",7.0,103,8.305998,1968-09-26,153.0,en,['en'],10000000,37402877,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin."
74534,The Best Exotic Marigold Hotel,"['Drama', 'Comedy']","[{'id': 2440, 'name': 'Bill Nighy', 'character': 'Douglas Ainslie', 'order': 0}, {'id': 10978, 'name': 'Maggie Smith', 'character': 'Muriel Donnelly', 'order': 1}, {'id': 207, 'name': 'Tom Wilkinson', 'character': 'Graham Dashwood', 'order': 2}, {'id': 5309, 'name': 'Judi Dench', 'character': 'Evelyn Greenslade', 'order': 3}, {'id': 76788, 'name': 'Dev Patel', 'character': 'Sonny Kapoor', 'order': 4}]","[{'id': 18844, 'name': 'John Madden'}]","['hotel', 'based on novel', 'india', 'ensemble cast', 'elderly', 'jaipur india', 'personal growth', 'outsourcing']",6.9,459,21.258991,2011-11-28,124.0,en,"['hi', 'en']",10000000,136836156,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways as the residents find new purpose in their old age."
19405,Recess: School's Out,"['Science Fiction', 'Animation', 'Comedy', 'Family']","[{'id': 158165, 'name': ""Rickey D'Shon Collins"", 'character': '', 'order': 1}, {'id': 166818, 'name': 'Jason Davis', 'character': '', 'order': 2}, {'id': 129388, 'name': 'Ashley Johnson', 'character': 'Gretchen Grundler', 'order': 3}, {'id': 55961, 'name': 'Courtland Mead', 'character': 'Gus Griswald', 'order': 4}, {'id': 21063, 'name': 'Pamela Adlon', 'character': 'Ashley Spinelli', 'order': 5}]","[{'id': 141706, 'name': 'Chuck Sheetz'}]","['holiday', 'elementary school', 'friends', 'based on tv series', 'summer', 'classmates', 'recess']",6.6,67,5.699058,2001-01-27,83.0,en,['en'],10000000,44460850,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end."
9355,Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Science Fiction']","[{'id': 2461, 'name': 'Mel Gibson', 'character': 'Mad Max Rockatansky', 'order': 0}, {'id': 1459, 'name': 'Tina Turner', 'character': 'Aunty Entity', 'order': 1}, {'id': 27752, 'name': 'Bruce Spence', 'character': 'Jedediah the Pilot', 'order': 2}, {'id': 57424, 'name': 'Helen Buday', 'character': 'Savannah Nix', 'order': 3}, {'id': 97985, 'name': 'Angelo Rossitto', 'character': 'Master', 'order': 4}]","[{'id': 20629, 'name': 'George Miller'}, {'id': 57433, 'name': 'George Ogilvie'}]","['arena', 'sandstorm', 'dystopia', 'oasis', 'sequel', 'post nuclear', 'ozploitation']",5.9,748,36.582038,1985-06-29,107.0,en,['en'],12305523,36230219,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children."
10999,Commando,"['Action', 'Adventure', 'Thriller']","[{'id': 1100, 'name': 'Arnold Schwarzenegger', 'character': 'John Matrix', 'order': 0}, {'id': 13312, 'name': 'Rae Dawn Chong', 'character': 'Cindy', 'order': 1}, {'id': 6486, 'name': 'Dan Hedaya', 'character': 'Arius', 'order': 2}, {'id': 26491, 'name': 'Vernon Wells', 'character': 'Bennett', 'order': 3}, {'id': 65508, 'name': 'James Olson', 'character': 'Major General Franklin Kirby', 'order': 4}]","[{'id': 67753, 'name': 'Mark L. Lester'}]","['kidnapping', 'lone wolf', 'daughter', 'father', 'rescue mission']",6.4,742,34.224204,1985-10-03,90.0,en,['en'],10000000,57500000,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed."
321258,The Boy,"['Horror', 'Mystery', 'Thriller']","[{'id': 62220, 'name': 'Lauren Cohan', 'character': 'Greta Evans', 'order': 0}, {'id': 17283, 'name': 'Rupert Evans', 'character': 'Malcolm', 'order': 1}, {'id': 1029403, 'name': 'James Russell', 'character': 'Brahms Heelshire', 'order': 2}, {'id': 14950, 'name': 'Jim Norton', 'character': 'Mr. Heelshire', 'order': 3}, {'id': 346352, 'name': 'Diana Hardcastle', 'character': 'Mrs. Heelshire', 'order': 4}]","[{'id': 62768, 'name': 'William Brent Bell'}]","['suicide', 'england', 'fire', 'country house', 'shower', 'nanny', 'mask', 'boy', 'murder', 'mansion']",5.8,1102,38.179483,2016-01-22,97.0,en,['en'],10000000,64188367,"A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child."
44040,Devil,"['Horror', 'Mystery', 'Thriller']","[{'id': 61659, 'name': 'Chris Messina', 'character': 'Detective Bowden', 'order': 0}, {'id': 16429, 'name': 'Jacob Vargas', 'character': 'Ramirez', 'order': 1}, {'id': 81682, 'name': 'Bojana Novaković', 'character': 'Young Woman / Sarah Caraway', 'order': 2}, {'id': 130253, 'name': 'Logan Marshall-Green', 'character': 'Mechanic / Anthony ""Tony"" Janekowski', 'order': 3}, {'id': 71913, 'name': 'Bokeem Woodbine', 'character': 'Guard / Ben Larson', 'order': 4}]","[{'id': 77147, 'name': 'John Erick Dowdle'}]","['claustrophobia', 'trapped in an elevator']",5.8,816,30.934688,2010-01-13,80.0,en,"['es', 'en', 'uk']",10000000,33583175,A group of people trapped in a elevator realizes that the devil is among them.
10426,Friday After Next,['Comedy'],"[{'id': 9778, 'name': 'Ice Cube', 'character': 'Craig', 'order': 0}, {'id': 51944, 'name': 'Mike Epps', 'character': 'Day-Day / Old Man with Shotgun', 'order': 1}, {'id': 56902, 'name': 'John Witherspoon', 'character': 'Mr. Jones', 'order': 2}, {'id': 65132, 'name': 'Don Curry', 'character': 'Uncle Elroy', 'order': 3}, {'id': 54800, 'name': 'Anna Maria Horsford', 'character': 'Mrs. Jones', 'order': 4}]","[{'id': 65133, 'name': 'Marcus Raboy'}]","['guard', 'shopping mall', 'thief', 'drug']",6.0,100,7.499639,2002-11-22,85.0,en,"['en', 'fr', 'pt']",20000000,33526835,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.
280092,Insidious: Chapter 3,"['Drama', 'Horror', 'Thriller']","[{'id': 20212, 'name': 'Dermot Mulroney', 'character': 'Sean Brenner', 'order': 0}, {'id': 106490, 'name': 'Stefanie Scott', 'character': 'Quinn Brenner', 'order': 1}, {'id': 7401, 'name': 'Lin Shaye', 'character': 'Elise Rainier', 'order': 2}, {'id': 2128, 'name': 'Leigh Whannell', 'character': 'Specs', 'order': 3}, {'id': 59117, 'name': 'Angus Sampson', 'character': 'Tucker', 'order': 4}]","[{'id': 2128, 'name': 'Leigh Whannell'}]",['sequel'],6.2,983,45.946524,2015-06-04,97.0,en,"['en', 'th']",10000000,104303851,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further."
13938,The Last Dragon,"['Action', 'Adventure', 'Comedy']","[{'id': 77298, 'name': 'Taimak', 'character': 'Leroy Green', 'order': 0}, {'id': 77299, 'name': 'Julius Carry', 'character': ""Sho'nuff (Shogun of Harlem)"", 'order': 1}, {'id': 45481, 'name': 'Vanity', 'character': 'Laura Charles', 'order': 2}, {'id': 4256, 'name': 'Christopher Murney', 'character': 'Eddie Arkadian', 'order': 3}, {'id': 41505, 'name': 'Faith Prince', 'character': 'Angela Viracco', 'order': 4}]","[{'id': 77300, 'name': 'Michael Schultz'}]","['martial arts', 'pizzeria', 'limousine', 'music']",6.4,69,4.928777,1985-03-22,108.0,en,['en'],10000000,25754284,"A young man searches for the ""master"" to obtain the final level of martial arts mastery known as the glow. Along the way he must fight an evil martial arts expert and rescue a beautiful singer from an obsessed music promoter."
10163,The Lawnmower Man,"['Horror', 'Thriller', 'Science Fiction']","[{'id': 20495, 'name': 'Jeff Fahey', 'character': 'Jobe Smith', 'order': 0}, {'id': 517, 'name': 'Pierce Brosnan', 'character': 'Dr. Lawrence Angelo', 'order': 1}, {'id': 64056, 'name': 'Jenny Wright', 'character': 'Marnie Burke', 'order': 2}, {'id': 15443, 'name': 'Mark Bringelson', 'character': 'Sebastian Timms', 'order': 3}, {'id': 18071, 'name': 'Geoffrey Lewis', 'character': 'Terry McKeen', 'order': 4}]","[{'id': 57090, 'name': 'Brett Leonard'}]","['dream', 'chimp', 'manipulation', 'botanist', 'virtual reality', 'lemonade', 'intelligent']",5.4,197,10.125029,1992-03-05,108.0,en,['en'],10000000,32101000,A simple man is turned into a genius through the application of computer science.
12182,Nick and Norah's Infinite Playlist,"['Comedy', 'Music', 'Romance']","[{'id': 39995, 'name': 'Michael Cera', 'character': 'Nick', 'order': 0}, {'id': 52852, 'name': 'Kat Dennings', 'character': 'Norah', 'order': 1}, {'id': 54247, 'name': 'Aaron Yoo', 'character': 'Thom', 'order': 2}, {'id': 4433, 'name': 'Alexis Dziena', 'character': 'Tris', 'order': 3}, {'id': 71552, 'name': 'Ari Graynor', 'character': 'Caroline', 'order': 4}]","[{'id': 71548, 'name': 'Peter Sollett'}]","['concert', 'teenager', 'one night', 'based on young adult novel', 'secret location']",6.4,379,20.452449,2008-10-03,89.0,en,['en'],9000000,32973937,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other."
1832,Dogma,"['Fantasy', 'Comedy', 'Adventure']","[{'id': 880, 'name': 'Ben Affleck', 'character': 'Bartleby', 'order': 0}, {'id': 1892, 'name': 'Matt Damon', 'character': 'Loki', 'order': 1}, {'id': 9625, 'name': 'Linda Fiorentino', 'character': 'Bethany Sloane', 'order': 2}, {'id': 19302, 'name': 'Jason Mewes', 'character': 'Jay', 'order': 3}, {'id': 2632, 'name': 'Chris Rock', 'character': 'Rufus', 'order': 4}]","[{'id': 19303, 'name': 'Kevin Smith'}]","['angel', 'wisconsin', 'church service', 'church', 'aftercreditsstinger', 'duringcreditsstinger']",6.8,823,14.543435,1999-11-12,130.0,en,['en'],10000000,30652890,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind."
9034,The Banger Sisters,"['Comedy', 'Drama']","[{'id': 18892, 'name': 'Goldie Hawn', 'character': 'Suzette', 'order': 0}, {'id': 4038, 'name': 'Susan Sarandon', 'character': 'Lavinia', 'order': 1}, {'id': 118, 'name': 'Geoffrey Rush', 'character': 'Harry Plummer', 'order': 2}, {'id': 21711, 'name': 'Erika Christensen', 'character': 'Hannah Kingsley', 'order': 3}, {'id': 41465, 'name': 'Robin Thomas', 'character': 'Raymond Kingsley', 'order': 4}]","[{'id': 12648, 'name': 'Bob Dolman'}]","['tattoo', 'rock star', 'groupie', 'past', 'family']",5.5,62,6.015354,2002-09-20,98.0,en,['en'],10000000,0,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment."
15301,Twilight Zone: The Movie,"['Drama', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","[{'id': 13, 'name': 'Albert Brooks', 'character': 'Car Driver (Prologue)', 'order': 1}, {'id': 83810, 'name': 'Vic Morrow', 'character': 'Bill Connor (Segment #1)', 'order': 2}, {'id': 14101, 'name': 'John Larroquette', 'character': 'K.K.K. (Segment #1)', 'order': 3}, {'id': 12074, 'name': 'John Lithgow', 'character': 'John Valentine (Segment #4)', 'order': 4}, {'id': 707, 'name': 'Dan Aykroyd', 'character': 'Passenger / Ambulance Driver (Prologue / Segment #4)', 'order': 5}]","[{'id': 488, 'name': 'Steven Spielberg'}, {'id': 4600, 'name': 'Joe Dante'}, {'id': 4610, 'name': 'John Landis'}, {'id': 20629, 'name': 'George Miller'}]","['nazis', 'anthology', 'remake', 'twilight zone']",6.2,161,12.902975,1983-06-24,101.0,en,"['en', 'fr', 'de', 'vi']",10000000,29450919,"Four directors collaborated to remake four episodes of the popular television series 'The Twilight Zone' for this movie. The episodes are updated slightly and in color (the television show was in black-and-white), but very true to the originals, where eerie and disturbing situations gradually spin out of control. ""A Quality of Mercy"", ""Kick the Can"", ""It's a Good Life"", and ""Nightmare at 20,000 Feet""."
10135,Road House,"['Action', 'Thriller']","[{'id': 723, 'name': 'Patrick Swayze', 'character': 'James Dalton', 'order': 0}, {'id': 6473, 'name': 'Kelly Lynch', 'character': 'Dr. Elizabeth Clay', 'order': 1}, {'id': 16431, 'name': 'Sam Elliott', 'character': 'Wade Garrett', 'order': 2}, {'id': 856, 'name': 'Ben Gazzara', 'character': 'Brad Wesley', 'order': 3}, {'id': 63941, 'name': 'Marshall R. Teague', 'character': 'Jimmy', 'order': 4}]","[{'id': 63943, 'name': 'Rowdy Herrington'}]","['new love', 'protection money', 'nightclub', 'rausschmeißer', 'revenge', 'hoodlum', 'brawl']",6.3,252,6.216203,1989-05-19,114.0,en,"['en', 'pt']",15000000,30050028,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara)."
26352,A Low Down Dirty Shame,"['Action', 'Comedy', 'Crime']","[{'id': 35689, 'name': 'Keenen Ivory Wayans', 'character': 'Shame', 'order': 0}, {'id': 17764, 'name': 'Charles S. Dutton', 'character': 'Rothmiller', 'order': 1}, {'id': 9575, 'name': 'Jada Pinkett Smith', 'character': 'Peaches', 'order': 2}, {'id': 53918, 'name': 'Salli Richardson-Whitfield', 'character': 'Angela', 'order': 3}, {'id': 36218, 'name': 'Andrew Divoff', 'character': 'Mendoza', 'order': 4}]","[{'id': 35689, 'name': 'Keenen Ivory Wayans'}]","['fbi', 'drug crime', 'violence', 'drug', 'private detective', 'blast']",6.0,31,3.290639,1994-11-23,100.0,en,['en'],10000000,29392418,"A black detective becomes embroiled in a web of danger while searching for a fortune in missing drug money. During the course of his investigation, he encounters various old connections, ultimately confronting the criminal responsible for Shame's expulsion from the force. He must also deal with two women, Angela, a beautiful old flame, and Peaches, his energetic but annoying sidekick."
